"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 10, 2009","449.24","449.51","451.39","441.30","862.69M","0.76%"
"Sep 09, 2009","445.85","448.42","449.79","442.07","1.01B","-0.58%"
"Sep 08, 2009","448.46","453.26","453.96","445.29","426.20M","-0.95%"
"Sep 07, 2009","452.74","456.69","458.01","448.52","392.85M","0.25%"
"Sep 04, 2009","451.61","463.92","464.60","450.87","586.92M","-2.13%"
"Sep 03, 2009","461.46","459.65","461.74","451.01","656.52M","0.84%"
"Sep 02, 2009","457.61","464.12","465.70","451.09","709.05M","-2.50%"
"Sep 01, 2009","469.36","469.58","472.56","462.03","579.95M","0.83%"
"Aug 31, 2009","465.51","471.70","474.76","463.08","635.68M","-2.12%"
"Aug 28, 2009","475.60","478.37","480.48","472.19","781.68M","0.37%"
"Aug 27, 2009","473.84","470.28","477.95","469.96","809.41M","0.90%"
"Aug 26, 2009","469.60","482.86","483.35","467.37","1.09B","-2.32%"
"Aug 25, 2009","480.73","473.81","480.99","471.79","972.24M","0.63%"
"Aug 24, 2009","477.72","477.55","480.34","470.23","873.47M","1.28%"
"Aug 21, 2009","471.70","463.11","472.19","461.33","708.04M","1.32%"
"Aug 20, 2009","465.56","463.05","466.19","457.92","748.22M","2.00%"
"Aug 19, 2009","456.45","440.96","456.45","438.52","760.36M","3.19%"
"Aug 18, 2009","442.33","447.14","449.91","439.66","583.51M","-0.13%"
"Aug 17, 2009","442.91","433.29","442.91","431.03","556.40M","-0.03%"
"Aug 14, 2009","443.03","449.92","452.53","440.69","780.29M","-0.41%"
"Aug 13, 2009","444.84","445.43","454.87","443.17","823.83M","1.35%"
"Aug 12, 2009","438.90","431.82","439.77","425.25","705.85M","0.48%"
"Aug 11, 2009","436.79","448.21","449.47","433.44","677.97M","-2.25%"
"Aug 10, 2009","446.86","449.56","453.11","444.53","592.84M","-0.18%"
"Aug 07, 2009","447.68","435.51","449.05","433.21","652.85M","2.13%"
"Aug 06, 2009","438.36","441.92","442.43","427.95","808.74M","-0.14%"
"Aug 05, 2009","438.99","447.17","455.37","437.08","1.24B","-1.79%"
"Aug 04, 2009","446.97","445.20","448.52","439.13","1.09B","0.19%"
"Aug 03, 2009","446.14","430.18","446.14","425.92","810.37M","4.63%"
"Jul 31, 2009","426.41","423.53","436.28","420.73","1.08B","1.09%"
"Jul 30, 2009","421.82","407.56","421.82","406.69","1.16B","4.47%"
"Jul 29, 2009","403.77","396.38","404.26","395.20","759.16M","0.94%"
"Jul 28, 2009","400.02","399.67","400.64","395.32","635.83M","0.40%"
"Jul 27, 2009","398.41","398.86","401.95","395.23","555.50M","1.13%"
"Jul 24, 2009","393.95","390.96","397.90","390.49","740.28M","1.27%"
"Jul 23, 2009","389.02","384.24","389.02","382.54","567.69M","1.87%"
"Jul 22, 2009","381.89","381.49","383.48","379.21","659.77M","0.48%"
"Jul 21, 2009","380.08","383.09","383.11","377.86","664.30M","-0.63%"
"Jul 20, 2009","382.50","380.51","382.86","378.92","443.29M","1.39%"
"Jul 17, 2009","377.27","382.88","383.78","375.87","555.90M","-1.12%"
"Jul 16, 2009","381.56","381.00","383.23","377.08","640.66M","0.64%"
"Jul 15, 2009","379.14","370.43","379.14","370.43","546.00M","3.31%"
"Jul 14, 2009","367.01","375.61","376.90","365.87","622.86M","-0.82%"
"Jul 13, 2009","370.05","364.62","372.19","362.75","491.68M","0.61%"
"Jul 10, 2009","367.80","370.04","372.87","364.97","587.06M","-0.56%"
"Jul 09, 2009","369.88","373.72","376.32","369.56","536.31M","-0.45%"
"Jul 08, 2009","371.56","367.76","372.13","367.31","569.98M","-0.15%"
"Jul 07, 2009","372.12","368.99","373.47","367.16","673.35M","1.23%"
"Jul 06, 2009","367.59","365.84","367.59","362.62","536.37M","-0.11%"
"Jul 03, 2009","367.98","371.57","372.98","366.86","748.62M","-0.65%"
"Jul 02, 2009","370.38","372.80","376.36","368.92","812.46M","-0.56%"
"Jul 01, 2009","372.46","368.54","372.74","368.54","721.14M","0.80%"
"Jun 30, 2009","369.49","372.52","376.27","367.58","763.11M","0.29%"
"Jun 29, 2009","368.41","366.01","377.19","366.01","1.01B","0.23%"
"Jun 26, 2009","367.56","365.68","371.88","365.68","917.59M","1.18%"
"Jun 25, 2009","363.28","358.30","363.75","357.51","941.92M","1.59%"
"Jun 24, 2009","357.59","351.34","357.87","349.81","875.98M","2.43%"
"Jun 23, 2009","349.09","349.49","350.58","346.39","661.30M","-1.41%"
"Jun 22, 2009","354.07","358.02","360.27","352.77","833.84M","-1.15%"
"Jun 19, 2009","358.20","353.68","360.00","351.98","826.69M","0.29%"
"Jun 18, 2009","357.16","347.75","357.16","345.88","757.04M","3.24%"
"Jun 17, 2009","345.95","345.68","348.70","344.50","569.14M","0.17%"
"Jun 16, 2009","345.37","344.65","347.71","343.28","556.91M","-0.44%"
"Jun 15, 2009","346.91","347.29","349.05","344.83","580.32M","-0.36%"
"Jun 12, 2009","348.17","347.67","350.43","345.71","542.33M","0.27%"
"Jun 11, 2009","347.24","344.25","347.79","342.03","690.66M","0.97%"
"Jun 10, 2009","343.89","341.96","345.48","341.38","693.64M","1.72%"
"Jun 09, 2009","338.07","339.47","340.07","332.65","592.54M","0.45%"
"Jun 08, 2009","336.56","345.17","345.17","334.97","718.07M","-3.15%"
"Jun 05, 2009","347.50","346.99","350.27","342.08","949.41M","1.40%"
"Jun 04, 2009","342.69","349.79","350.00","340.45","740.97M","-1.90%"
"Jun 03, 2009","349.32","358.45","359.49","347.95","891.23M","-2.21%"
"Jun 02, 2009","357.22","360.17","362.14","355.75","955.94M","-0.78%"
"Jun 01, 2009","360.02","358.05","360.02","353.31","699.96M","2.85%"
"May 29, 2009","350.03","354.17","356.45","348.36","912.21M","-0.05%"
"May 28, 2009","350.21","348.38","352.29","347.05","799.43M","-0.42%"
"May 27, 2009","351.69","353.55","356.09","348.32","1.08B","0.88%"
"May 26, 2009","348.61","354.45","357.20","343.81","1.31B","-1.54%"
"May 25, 2009","354.08","351.47","354.08","347.16","760.39M","1.13%"
"May 22, 2009","350.14","347.55","352.53","347.14","726.82M","0.84%"
"May 21, 2009","347.21","349.45","353.84","345.03","1.07B","-1.19%"
"May 20, 2009","351.40","342.46","352.23","339.24","1.14B","4.38%"
"May 18, 2009","336.66","329.47","336.66","327.25","646.10M","0.54%"
"May 15, 2009","334.85","336.30","338.03","329.14","851.06M","1.18%"
"May 14, 2009","330.95","326.29","331.25","322.68","729.85M","0.81%"
"May 13, 2009","328.29","335.57","338.18","326.06","887.01M","-0.65%"
"May 12, 2009","330.43","321.00","334.67","321.00","958.42M","2.61%"
"May 11, 2009","322.03","330.24","330.80","320.33","795.89M","-1.84%"
"May 08, 2009","328.06","332.65","332.76","319.58","1.03B","-0.11%"
"May 07, 2009","328.43","343.08","348.36","327.77","1.23B","-2.59%"
"May 06, 2009","337.17","328.94","338.64","325.95","1.22B","2.13%"
"May 05, 2009","330.14","325.69","333.34","323.92","1.22B","2.62%"
"May 04, 2009","321.71","319.96","323.85","317.41","761.52M","1.64%"
"Apr 30, 2009","316.52","312.20","318.19","312.12","965.12M","2.95%"
"Apr 29, 2009","307.46","295.04","307.87","295.04","1.24B","5.33%"
"Apr 28, 2009","291.89","293.33","295.64","289.71","758.75M","-1.23%"
"Apr 27, 2009","295.52","293.44","297.92","291.95","648.12M","-0.42%"
"Apr 24, 2009","296.76","290.92","297.19","290.09","764.30M","2.48%"
"Apr 22, 2009","289.57","288.46","292.69","287.23","750.20M","0.97%"
"Apr 21, 2009","286.79","284.57","287.37","280.72","687.47M","0.46%"
"Apr 20, 2009","285.48","294.03","297.93","284.17","718.94M","-3.05%"
"Apr 17, 2009","294.46","296.02","298.97","293.36","773.04M","-0.26%"
"Apr 16, 2009","295.23","286.26","295.32","286.26","955.61M","4.23%"
"Apr 15, 2009","283.24","278.07","284.01","277.49","639.66M","0.58%"
"Apr 14, 2009","281.61","284.50","288.92","279.60","721.22M","-1.01%"
"Apr 13, 2009","284.47","287.77","290.97","283.67","500.64M","-1.36%"
"Apr 10, 2009","288.38","286.38","288.94","283.45","548.54M","1.02%"
"Apr 09, 2009","285.46","280.62","285.52","276.57","1.00B","3.23%"
"Apr 08, 2009","276.54","261.17","276.54","259.79","730.29M","4.84%"
"Apr 07, 2009","263.78","266.92","268.18","262.54","470.41M","-1.02%"
"Apr 06, 2009","266.51","270.24","272.55","265.23","575.64M","0.08%"
"Apr 03, 2009","266.31","267.49","271.81","264.79","764.79M","-0.52%"
"Apr 02, 2009","267.71","265.46","267.76","264.09","747.64M","3.19%"
"Apr 01, 2009","259.44","256.16","260.15","255.58","584.91M","0.69%"
"Mar 31, 2009","257.65","252.34","257.65","251.31","502.17M","2.47%"
"Mar 30, 2009","251.44","250.67","252.23","248.46","398.53M","-2.15%"
"Mar 27, 2009","256.97","255.33","256.97","253.97","530.70M","1.13%"
"Mar 26, 2009","254.10","257.15","257.54","253.56","657.67M","-0.49%"
"Mar 25, 2009","255.36","249.73","255.43","249.02","671.77M","2.14%"
"Mar 24, 2009","250.02","253.69","255.32","248.67","804.66M","0.33%"
"Mar 23, 2009","249.19","244.35","249.19","244.34","731.61M","3.66%"
"Mar 20, 2009","240.39","238.24","241.06","237.60","423.01M","0.29%"
"Mar 19, 2009","239.69","236.70","241.15","235.89","610.55M","2.01%"
"Mar 18, 2009","234.97","236.93","237.36","232.43","456.44M","0.19%"
"Mar 17, 2009","234.53","235.94","235.96","232.86","492.32M","-0.71%"
"Mar 16, 2009","236.20","237.50","238.96","234.88","490.83M","0.02%"
"Mar 13, 2009","236.15","238.94","240.41","235.40","640.24M","0.32%"
"Mar 12, 2009","235.39","230.94","235.39","225.83","526.39M","1.10%"
"Mar 11, 2009","232.83","235.65","236.93","231.95","554.57M","-0.14%"
"Mar 10, 2009","233.15","231.11","233.92","229.14","445.30M","1.13%"
"Mar 09, 2009","230.55","232.73","233.89","226.59","490.68M","-0.71%"
"Mar 06, 2009","232.20","228.38","232.20","227.21","419.96M","0.80%"
"Mar 05, 2009","230.36","239.94","239.94","228.96","397.04M","-3.78%"
"Mar 04, 2009","239.41","239.41","240.20","236.80","283.20M","0.80%"
"Mar 03, 2009","237.52","235.09","237.74","234.86","366.39M","0.22%"
"Mar 02, 2009","237.00","236.79","237.56","234.25","392.28M","-1.36%"
"Feb 27, 2009","240.27","240.40","241.07","236.38","425.88M","-0.59%"
"Feb 26, 2009","241.69","242.48","243.44","240.35","409.96M","0.07%"
"Feb 25, 2009","241.52","244.56","245.54","240.82","355.21M","0.50%"
"Feb 24, 2009","240.32","235.29","240.69","234.37","527.91M","0.17%"
"Feb 23, 2009","239.91","240.15","241.97","237.84","435.67M","1.75%"
"Feb 20, 2009","235.79","239.72","240.11","234.53","457.16M","-3.52%"
"Feb 19, 2009","244.40","241.29","245.28","240.38","463.99M","2.50%"
"Feb 18, 2009","238.45","240.12","241.83","231.60","678.95M","-0.26%"
"Feb 17, 2009","239.08","246.45","247.11","237.54","469.86M","-4.03%"
"Feb 16, 2009","249.12","250.12","250.84","247.21","287.83M","-1.14%"
"Feb 13, 2009","252.00","254.44","255.62","249.61","474.54M","0.71%"
"Feb 12, 2009","250.23","254.57","256.75","248.99","389.33M","-1.48%"
"Feb 11, 2009","253.98","254.26","255.14","249.75","391.14M","-2.19%"
"Feb 10, 2009","259.66","268.50","269.24","259.05","494.43M","-3.97%"
"Feb 09, 2009","270.40","267.99","271.32","267.90","496.78M","1.14%"
"Feb 06, 2009","267.35","261.26","267.84","261.26","521.59M","3.73%"
"Feb 05, 2009","257.74","258.51","260.38","256.69","318.68M","-1.40%"
"Feb 04, 2009","261.41","259.71","263.08","258.69","398.75M","1.87%"
"Feb 03, 2009","256.60","254.95","258.74","254.34","361.08M","1.54%"
"Feb 02, 2009","252.71","255.61","257.19","252.35","258.63M","-2.56%"
"Jan 30, 2009","259.34","257.33","261.23","255.67","398.35M","-0.88%"
"Jan 29, 2009","261.63","266.73","266.73","260.11","462.94M","-2.03%"
"Jan 28, 2009","267.06","262.52","267.72","262.52","613.49M","3.52%"
"Jan 27, 2009","257.98","260.47","262.60","254.80","581.84M","-0.66%"
"Jan 26, 2009","259.70","248.74","259.70","248.49","632.69M","4.79%"
"Jan 23, 2009","247.82","245.29","248.37","243.33","450.53M","0.57%"
"Jan 22, 2009","246.42","252.10","253.05","244.90","543.13M","-0.38%"
"Jan 21, 2009","247.36","242.57","247.36","240.35","546.50M","0.08%"
"Jan 20, 2009","247.15","249.23","254.28","246.50","496.05M","-1.36%"
"Jan 19, 2009","250.56","258.65","258.83","248.84","429.05M","-2.24%"
"Jan 16, 2009","256.31","258.06","259.92","255.26","466.40M","2.23%"
"Jan 15, 2009","250.72","248.52","255.56","248.34","587.63M","0.06%"
"Jan 14, 2009","250.56","263.17","264.01","250.12","546.79M","-4.03%"
"Jan 13, 2009","261.09","253.89","261.66","251.97","456.58M","1.56%"
"Jan 12, 2009","257.09","262.16","262.16","255.83","346.03M","-2.87%"
"Jan 09, 2009","264.70","264.55","270.89","262.77","575.81M","0.99%"
"Jan 08, 2009","262.10","272.92","273.60","261.21","563.69M","-6.03%"
"Jan 07, 2009","278.93","286.52","286.73","277.27","509.67M","-2.84%"
"Jan 06, 2009","287.09","280.33","287.33","280.16","731.94M","2.57%"
"Jan 05, 2009","279.89","275.89","280.96","275.89","681.07M","3.64%"
"Jan 02, 2009","270.06","271.48","273.32","269.41","427.58M","0.53%"
"Dec 31, 2008","268.64","265.85","272.28","262.21","428.46M","1.72%"
"Dec 30, 2008","264.11","265.03","266.56","263.99","257.03M","-0.05%"
"Dec 29, 2008","264.24","264.99","268.16","263.28","224.45M","-0.28%"
"Dec 26, 2008","264.99","261.39","265.69","261.28","157.08M","1.69%"
"Dec 25, 2008","260.59","260.65","261.49","259.23","-","0.02%"
"Dec 24, 2008","260.55","262.26","263.84","259.66","118.46M","-0.91%"
"Dec 23, 2008","262.94","260.69","263.71","260.41","202.59M","0.36%"
"Dec 22, 2008","261.99","262.43","263.37","260.20","228.53M","-0.02%"
"Dec 19, 2008","262.05","264.36","267.50","260.19","438.51M","-0.72%"
"Dec 18, 2008","263.95","267.77","269.66","263.64","456.82M","-1.38%"
"Dec 17, 2008","267.65","269.53","270.34","263.94","574.98M","1.40%"
"Dec 16, 2008","263.96","255.07","263.96","254.79","658.11M","3.12%"
"Dec 15, 2008","255.98","254.11","260.04","252.77","622.62M","2.65%"
"Dec 12, 2008","249.37","240.36","249.99","240.36","462.42M","3.75%"
"Dec 05, 2008","240.35","245.96","246.01","238.47","383.97M","-2.58%"
"Dec 04, 2008","246.71","242.51","247.42","242.40","588.68M","3.07%"
"Dec 03, 2008","239.37","245.52","247.25","238.14","446.42M","-2.00%"
"Dec 02, 2008","244.25","234.61","246.66","230.79","626.32M","0.38%"
"Dec 01, 2008","243.32","256.35","256.35","242.54","395.46M","-5.38%"
"Nov 28, 2008","257.15","254.77","258.47","249.48","633.26M","1.31%"
"Nov 27, 2008","253.83","248.25","255.48","248.09","662.53M","3.99%"
"Nov 26, 2008","244.09","242.55","244.32","238.36","522.40M","-0.07%"
"Nov 25, 2008","244.25","243.14","246.76","238.54","890.14M","1.19%"
"Nov 24, 2008","241.37","226.36","242.59","226.03","791.85M","9.88%"
"Nov 21, 2008","219.66","217.54","222.58","212.43","682.74M","3.48%"
"Nov 20, 2008","212.28","213.28","213.98","209.12","655.23M","-3.20%"
"Nov 19, 2008","219.29","235.17","235.17","218.36","540.22M","-6.67%"
"Nov 18, 2008","234.95","237.69","238.87","229.05","565.42M","-2.30%"
"Nov 17, 2008","240.47","253.02","253.87","239.45","528.68M","-5.42%"
"Nov 14, 2008","254.25","255.45","257.68","252.27","533.33M","1.29%"
"Nov 13, 2008","251.00","245.01","253.23","245.01","593.75M","-0.96%"
"Nov 12, 2008","253.43","260.80","260.83","250.09","477.40M","-2.11%"
"Nov 11, 2008","258.89","263.12","263.12","257.77","329.77M","-3.39%"
"Nov 10, 2008","267.98","271.21","276.67","267.82","363.53M","0.56%"
"Nov 07, 2008","266.48","272.44","275.59","265.06","440.21M","-2.65%"
"Nov 06, 2008","273.74","272.02","276.97","268.56","643.52M","-1.73%"
"Nov 05, 2008","278.56","293.63","293.63","278.56","528.14M","-5.07%"
"Nov 04, 2008","293.43","280.75","294.00","276.17","663.70M","4.84%"
"Nov 03, 2008","279.88","281.32","286.08","277.82","475.97M","0.56%"
"Oct 31, 2008","278.33","266.70","278.59","262.29","782.20M","4.11%"
"Oct 30, 2008","267.33","266.85","271.82","264.97","782.86M","7.38%"
"Oct 28, 2008","248.95","247.20","250.44","246.37","324.62M","2.29%"
"Oct 27, 2008","243.37","236.30","244.36","234.45","554.99M","0.66%"
"Oct 24, 2008","241.77","240.76","245.30","235.72","598.12M","-3.45%"
"Oct 23, 2008","250.41","254.91","260.21","240.84","907.47M","-2.28%"
"Oct 22, 2008","256.24","259.81","265.48","255.79","526.08M","-4.11%"
"Oct 21, 2008","267.23","270.28","279.79","266.55","803.07M","-0.15%"
"Oct 20, 2008","267.64","264.08","268.12","258.55","568.94M","3.46%"
"Oct 17, 2008","258.70","281.20","281.20","258.33","634.43M","-6.27%"
"Oct 16, 2008","276.01","275.02","281.86","270.12","741.74M","-6.26%"
"Oct 15, 2008","294.44","304.31","304.72","291.80","405.73M","-3.58%"
"Oct 14, 2008","305.36","308.76","308.76","301.14","626.79M","5.43%"
"Oct 13, 2008","289.62","299.93","301.90","288.07","517.36M","1.64%"
"Oct 10, 2008","284.96","283.80","291.21","280.80","678.10M","-7.72%"
"Oct 09, 2008","308.79","310.55","315.97","305.91","549.70M","0.34%"
"Oct 08, 2008","307.73","294.42","314.59","289.11","1.03B","-2.50%"
"Oct 07, 2008","315.62","321.10","324.92","311.82","572.82M","-0.04%"
"Oct 06, 2008","315.75","330.68","330.68","314.63","441.24M","-8.62%"
"Oct 03, 2008","345.53","339.45","345.53","335.92","319.26M","-4.16%"
"Sep 29, 2008","360.51","362.46","365.41","356.16","150.50M","-1.38%"
"Sep 26, 2008","365.57","356.75","365.57","354.63","402.32M","0.54%"
"Sep 25, 2008","363.62","351.30","363.83","350.15","485.23M","3.37%"
"Sep 24, 2008","351.77","354.36","358.75","347.03","372.14M","-0.78%"
"Sep 23, 2008","354.54","353.21","356.99","347.64","388.58M","-2.02%"
"Sep 22, 2008","361.84","364.47","366.64","356.35","439.97M","-0.51%"
"Sep 19, 2008","363.70","343.51","368.64","341.54","1.00B","12.89%"
"Sep 18, 2008","322.16","319.24","328.66","309.71","655.92M","-1.56%"
"Sep 17, 2008","327.28","345.35","349.52","320.94","561.86M","-2.99%"
"Sep 16, 2008","337.36","344.75","347.54","333.59","439.21M","-3.83%"
"Sep 15, 2008","350.81","361.03","361.03","346.69","410.79M","-5.27%"
"Sep 12, 2008","370.34","380.62","381.61","367.80","395.14M","-0.95%"
"Sep 11, 2008","373.88","390.46","391.16","371.43","357.14M","-4.85%"
"Sep 10, 2008","392.95","398.11","399.73","391.47","390.80M","-2.07%"
"Sep 09, 2008","401.25","403.52","408.82","398.42","350.96M","-0.97%"
"Sep 08, 2008","405.17","403.08","407.54","401.45","411.08M","3.58%"
"Sep 05, 2008","391.16","385.35","391.16","384.92","282.39M","-1.11%"
"Sep 04, 2008","395.56","403.30","403.67","394.06","261.52M","-1.92%"
"Sep 03, 2008","403.29","398.74","403.98","396.79","301.19M","-0.27%"
"Sep 02, 2008","404.37","392.62","404.43","390.00","334.08M","2.48%"
"Sep 01, 2008","394.57","393.81","395.19","389.57","157.33M","-0.97%"
"Aug 29, 2008","398.44","404.63","405.01","396.52","210.16M","-0.76%"
"Aug 28, 2008","401.50","396.81","401.65","394.53","268.62M","1.45%"
"Aug 27, 2008","395.76","401.40","403.57","394.07","202.85M","-1.30%"
"Aug 26, 2008","400.97","402.29","406.60","398.83","248.48M","-1.46%"
"Aug 25, 2008","406.92","410.46","412.65","405.41","228.38M","-0.49%"
"Aug 22, 2008","408.94","396.76","410.35","396.76","342.87M","3.35%"
"Aug 21, 2008","395.70","396.53","400.13","391.98","242.63M","-0.58%"
"Aug 20, 2008","398.01","406.20","407.33","395.69","284.06M","-1.70%"
"Aug 19, 2008","404.88","415.83","416.14","403.87","261.42M","-3.48%"
"Aug 18, 2008","419.47","421.59","423.62","417.97","236.92M","-0.59%"
"Aug 15, 2008","421.94","421.37","424.08","418.05","296.83M","1.16%"
"Aug 14, 2008","417.11","413.41","419.78","413.41","323.15M","1.11%"
"Aug 13, 2008","412.54","412.42","414.77","410.27","260.53M","-0.50%"
"Aug 12, 2008","414.62","416.70","419.34","412.85","344.63M","-0.65%"
"Aug 11, 2008","417.33","413.49","417.33","410.07","276.74M","1.91%"
"Aug 08, 2008","409.50","414.80","417.89","407.71","379.31M","-1.63%"
"Aug 07, 2008","416.28","420.18","422.36","412.71","400.65M","-1.06%"
"Aug 06, 2008","420.76","428.71","431.26","419.05","425.29M","-0.38%"
"Aug 05, 2008","422.38","433.31","433.31","420.93","430.67M","-2.36%"
"Aug 04, 2008","432.59","428.14","436.02","427.13","433.93M","0.64%"
"Aug 01, 2008","429.85","419.14","429.85","417.22","462.11M","1.86%"
"Jul 31, 2008","422.01","432.08","432.86","413.45","759.52M","2.08%"
"Jul 30, 2008","413.42","401.72","414.35","401.65","610.49M","5.59%"
"Jul 29, 2008","391.54","375.60","391.54","374.68","374.90M","2.71%"
"Jul 28, 2008","381.21","375.88","382.34","370.79","235.92M","1.50%"
"Jul 25, 2008","375.57","383.85","385.88","371.61","292.34M","-3.56%"
"Jul 24, 2008","389.44","387.45","390.64","384.20","370.65M","1.01%"
"Jul 23, 2008","385.56","381.31","386.87","381.31","369.02M","2.50%"
"Jul 22, 2008","376.16","384.51","384.97","374.97","324.89M","-2.81%"
"Jul 21, 2008","387.04","381.78","389.25","381.31","365.34M","1.99%"
"Jul 18, 2008","379.47","375.54","387.83","374.81","491.22M","0.67%"
"Jul 17, 2008","376.95","370.53","380.25","369.97","484.93M","3.63%"
"Jul 16, 2008","363.74","355.88","363.74","352.96","398.86M","3.17%"
"Jul 15, 2008","352.55","354.97","355.59","349.80","227.01M","-1.59%"
"Jul 14, 2008","358.26","352.02","361.50","352.02","265.61M","2.34%"
"Jul 11, 2008","350.06","357.97","358.20","344.94","282.65M","-1.60%"
"Jul 10, 2008","355.75","351.52","360.39","351.06","416.44M","-0.08%"
"Jul 09, 2008","356.03","352.61","359.95","352.61","425.65M","2.03%"
"Jul 08, 2008","348.95","344.10","349.90","341.49","303.33M","-0.33%"
"Jul 07, 2008","350.10","345.75","351.02","345.73","257.81M","2.07%"
"Jul 04, 2008","343.00","341.37","345.68","340.78","264.44M","1.12%"
"Jul 03, 2008","339.20","329.99","344.50","326.46","451.96M","1.05%"
"Jul 02, 2008","335.66","333.08","338.55","326.88","386.26M","1.08%"
"Jul 01, 2008","332.08","348.81","349.44","328.82","451.37M","-5.36%"
"Jun 30, 2008","350.90","359.01","362.83","348.79","240.60M","-2.06%"
"Jun 27, 2008","358.29","362.95","364.94","354.15","344.92M","-2.05%"
"Jun 26, 2008","365.79","374.58","375.16","364.88","227.22M","-2.65%"
"Jun 25, 2008","375.73","373.94","375.89","372.13","171.56M","0.80%"
"Jun 24, 2008","372.76","376.44","377.36","367.38","249.25M","-0.82%"
"Jun 23, 2008","375.84","379.22","380.65","372.65","175.07M","-0.87%"
"Jun 20, 2008","379.13","381.59","385.12","377.98","231.76M","-0.25%"
"Jun 19, 2008","380.07","378.58","382.70","377.11","236.30M","-0.34%"
"Jun 18, 2008","381.37","387.08","387.54","380.44","165.80M","-1.52%"
"Jun 17, 2008","387.24","385.87","390.42","383.20","304.99M","0.67%"
"Jun 16, 2008","384.66","386.31","389.30","381.53","255.64M","0.44%"
"Jun 13, 2008","382.96","384.37","387.61","380.07","229.06M","-0.77%"
"Jun 12, 2008","385.94","382.26","387.57","379.65","318.92M","0.93%"
"Jun 11, 2008","382.38","388.88","390.56","381.30","240.23M","-1.08%"
"Jun 10, 2008","386.55","387.46","390.62","380.42","299.56M","-1.04%"
"Jun 09, 2008","390.62","390.74","396.46","388.44","195.27M","-1.47%"
"Jun 06, 2008","396.46","399.93","405.65","395.28","259.93M","-2.02%"
"Jun 05, 2008","404.64","399.45","408.30","398.32","308.30M","1.59%"
"Jun 04, 2008","398.32","401.88","404.89","397.34","224.45M","-1.53%"
"Jun 03, 2008","404.52","397.45","406.90","396.66","337.31M","0.83%"
"Jun 02, 2008","401.21","399.19","403.38","394.78","261.65M","0.38%"
"May 30, 2008","399.70","393.44","403.26","390.86","356.69M","2.26%"
"May 29, 2008","390.86","395.65","397.13","389.47","245.76M","-0.76%"
"May 28, 2008","393.85","400.80","402.44","392.59","288.57M","-2.00%"
"May 27, 2008","401.89","398.16","402.64","394.39","280.10M","1.90%"
"May 26, 2008","394.39","397.10","399.61","390.32","233.82M","-1.31%"
"May 23, 2008","399.61","407.30","407.96","397.45","267.34M","-1.94%"
"May 22, 2008","407.52","406.64","410.21","405.47","175.80M","-0.63%"
"May 21, 2008","410.11","412.90","416.79","405.97","240.32M","-0.69%"
"May 20, 2008","412.96","424.02","426.04","412.91","242.97M","-2.83%"
"May 16, 2008","424.99","428.50","429.55","423.64","245.99M","-0.29%"
"May 15, 2008","426.24","425.56","426.92","420.89","249.79M","0.24%"
"May 14, 2008","425.23","420.16","426.06","418.06","256.14M","1.65%"
"May 13, 2008","418.31","419.95","421.12","414.07","194.44M","0.46%"
"May 12, 2008","416.39","420.30","423.61","414.86","156.54M","-0.94%"
"May 09, 2008","420.35","419.94","423.10","414.46","218.05M","-0.65%"
"May 08, 2008","423.10","428.13","432.72","419.82","251.20M","-2.22%"
"May 07, 2008","432.72","431.96","433.16","427.26","228.59M","0.88%"
"May 06, 2008","428.96","435.82","437.36","426.99","265.44M","-1.29%"
"May 05, 2008","434.58","432.52","436.10","431.36","254.67M","0.07%"
"May 02, 2008","434.26","432.47","434.55","426.03","316.41M","1.79%"
"May 01, 2008","426.64","431.19","434.68","424.83","-","-1.85%"
"Apr 30, 2008","434.68","430.05","437.52","423.97","266.45M","0.96%"
"Apr 29, 2008","430.54","435.17","436.14","428.90","251.87M","-1.28%"
"Apr 28, 2008","436.14","438.22","439.96","434.50","242.86M","0.05%"
"Apr 25, 2008","435.94","434.91","438.97","431.90","339.74M","0.94%"
"Apr 24, 2008","431.90","426.77","434.83","423.78","401.42M","0.85%"
"Apr 22, 2008","428.28","428.10","432.12","426.52","265.35M","-0.55%"
"Apr 21, 2008","430.65","429.33","430.65","423.05","310.86M","0.99%"
"Apr 18, 2008","426.41","415.23","426.71","414.50","404.67M","2.50%"
"Apr 17, 2008","416.02","418.66","419.17","413.13","378.62M","0.11%"
"Apr 16, 2008","415.56","419.06","419.61","412.46","237.26M","-0.07%"
"Apr 15, 2008","415.84","418.93","419.82","411.91","252.84M","-0.39%"
"Apr 14, 2008","417.47","412.47","419.80","410.84","316.67M","-0.56%"
"Apr 11, 2008","419.80","427.61","431.54","417.19","380.40M","-0.28%"
"Apr 10, 2008","420.96","427.07","431.73","420.33","404.21M","-1.87%"
"Apr 09, 2008","429.00","420.35","431.47","419.66","438.53M","1.73%"
"Apr 08, 2008","421.70","418.85","425.83","418.01","362.00M","-0.25%"
"Apr 07, 2008","422.77","419.69","424.61","413.63","328.21M","2.21%"
"Apr 04, 2008","413.63","403.46","413.63","401.60","399.37M","3.00%"
"Apr 03, 2008","401.60","413.18","418.06","400.76","367.09M","-2.01%"
"Apr 02, 2008","409.85","411.89","418.68","406.74","486.98M","0.76%"
"Apr 01, 2008","406.74","388.18","407.07","384.64","490.57M","4.25%"
"Mar 31, 2008","390.15","391.78","395.01","381.74","281.18M","-1.23%"
