"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 14, 2010","699.98","693.33","700.55","690.49","157.78M","0.64%"
"Nov 07, 2010","695.53","704.02","716.66","685.61","3.38B","-1.73%"
"Oct 31, 2010","707.79","694.42","713.40","681.46","3.21B","2.94%"
"Oct 24, 2010","687.60","714.98","717.77","673.12","2.04B","-3.16%"
"Oct 17, 2010","710.07","699.81","712.68","691.85","3.54B","1.29%"
"Oct 10, 2010","701.01","675.09","708.20","675.09","4.67B","4.29%"
"Oct 03, 2010","672.17","649.81","673.98","647.09","2.82B","3.60%"
"Sep 26, 2010","648.83","644.77","661.22","642.31","2.79B","1.00%"
"Sep 19, 2010","642.41","639.74","648.98","633.54","2.54B","0.59%"
"Sep 12, 2010","638.62","619.05","644.48","614.34","2.90B","5.37%"
"Sep 05, 2010","606.08","610.00","611.74","603.12","573.21M","-0.64%"
"Aug 29, 2010","609.99","589.73","612.54","588.11","1.61B","2.79%"
"Aug 22, 2010","593.46","587.20","596.05","579.27","1.55B","1.01%"
"Aug 15, 2010","587.50","586.11","598.55","581.22","1.88B","0.46%"
"Aug 08, 2010","584.80","603.44","604.42","576.55","1.63B","-2.13%"
"Aug 01, 2010","597.53","603.36","607.92","589.67","1.87B","-0.19%"
"Jul 25, 2010","598.67","595.71","609.51","589.62","2.01B","0.96%"
"Jul 18, 2010","593.00","573.93","601.42","573.93","1.87B","2.72%"
"Jul 11, 2010","577.29","571.99","590.66","566.58","2.08B","1.01%"
"Jul 04, 2010","571.51","557.14","577.51","554.88","1.66B","2.72%"
"Jun 27, 2010","556.36","560.58","566.77","539.11","1.57B","-0.41%"
"Jun 20, 2010","558.64","577.80","577.89","553.44","1.57B","-2.05%"
"Jun 13, 2010","570.34","556.68","576.42","551.60","2.14B","3.45%"
"Jun 06, 2010","551.32","533.76","554.16","532.06","2.26B","0.95%"
"May 30, 2010","546.13","542.38","563.91","532.87","3.11B","-1.12%"
"May 23, 2010","552.34","544.31","554.67","517.57","3.39B","2.07%"
"May 16, 2010","541.12","548.61","570.62","533.65","2.67B","-2.93%"
"May 09, 2010","557.48","549.56","587.09","549.56","3.35B","5.81%"
"May 02, 2010","526.87","587.94","589.97","525.71","3.34B","-10.64%"
"Apr 25, 2010","589.59","594.26","595.26","568.67","3.10B","1.06%"
"Apr 18, 2010","583.38","572.91","594.83","567.71","2.72B","0.20%"
"Apr 11, 2010","582.24","596.70","597.72","577.59","3.83B","-1.62%"
"Apr 04, 2010","591.85","585.00","595.93","577.52","2.85B","1.94%"
"Mar 28, 2010","580.60","570.69","583.84","562.45","3.03B","2.56%"
"Mar 21, 2010","566.11","530.97","576.45","530.63","3.62B","5.94%"
"Mar 14, 2010","534.37","522.20","543.15","517.81","2.52B","2.31%"
"Mar 07, 2010","522.33","531.14","535.62","519.62","2.29B","-0.75%"
"Feb 28, 2010","526.26","504.82","526.26","501.51","2.80B","5.88%"
"Feb 21, 2010","497.05","538.16","541.10","480.80","3.19B","-6.78%"
